user_id,flags,instruction,category,intent,response
550184,BLQ,need assistance to check when my product is gonna arrive,DELIVERY,delivery_period,need assistance to check when my product is gonna arrive
348668,BL,I want to see how long it takes for my shipment to arrive,DELIVERY,delivery_period,I want to see how long it takes for my shipment to arrive
803112,BLZ,I want assistanc to see when my purchase is going to arrive,DELIVERY,delivery_period,I want assistanc to see when my purchase is going to arrive
949104,BILQ,is it possible to check how soon can i expect my article,DELIVERY,delivery_period,is it possible to check how soon can i expect my article
710911,B,I want help checking when my delivery is going to arrive,DELIVERY,delivery_period,I want help checking when my delivery is going to arrive
459590,BIL,where do I see when my package is going to arrive?,DELIVERY,delivery_period,where do I see when my package is going to arrive?
647057,BL,I have got to check how soon can I expect my package,DELIVERY,delivery_period,I have got to check how soon can I expect my package
540803,BILQ,how can i see how long it takes for my purchase to arrive,DELIVERY,delivery_period,how can i see how long it takes for my purchase to arrive
868664,BLQ,need help to see how long it takes for my parcel to arrive,DELIVERY,delivery_period,need help to see how long it takes for my parcel to arrive
920324,BILQ,where can i check how soon can i expect the package,DELIVERY,delivery_period,where can i check how soon can i expect the package
219422,BILP,where could I see when my delivery is going to arrive?,DELIVERY,delivery_period,where could I see when my delivery is going to arrive?
605038,BIL,can I check how long it takes for the delivery to arrive?,DELIVERY,delivery_period,can I check how long it takes for the delivery to arrive?
300208,BIL,where to check how long it takes for my shipment to arrive?,DELIVERY,delivery_period,where to check how long it takes for my shipment to arrive?
932702,BLQ,i need help to check how long it takes for my item to arrive,DELIVERY,delivery_period,i need help to check how long it takes for my item to arrive
628025,BCL,"I have to see how soon can I expect the article, help me",DELIVERY,delivery_period,"I have to see how soon can I expect the article, help me"
290919,BILQZ,can uhelp me see how soon can i expect the artikcle,DELIVERY,delivery_period,can uhelp me see how soon can i expect the artikcle
392913,BILQ,can uhelp me to see when my product is gonna arrive,DELIVERY,delivery_period,can uhelp me to see when my product is gonna arrive
807760,BILQ,is it possible to see how long the delivery takes,DELIVERY,delivery_period,is it possible to see how long the delivery takes
640365,BIL,how to check how soon can I expect my shipment?,DELIVERY,delivery_period,how to check how soon can I expect my shipment?
762248,BILQ,where can i check how soon can i expect my item,DELIVERY,delivery_period,where can i check how soon can i expect my item
145835,BLQZ,i have to see how long i takes for my article to arrive,DELIVERY,delivery_period,i have to see how long i takes for my article to arrive
890350,BILQ,how can i check how long it takes for the delivery to arrive,DELIVERY,delivery_period,how can i check how long it takes for the delivery to arrive
341075,BL,help me to see when will my item arrive,DELIVERY,delivery_period,help me to see when will my item arrive
489166,BIL,is it possible to see when will my package arrive?,DELIVERY,delivery_period,is it possible to see when will my package arrive?
934207,BILQZ,can i see when my package is gonna arirve,DELIVERY,delivery_period,can i see when my package is gonna arirve
715837,BILQZ,where to ese how long the delivery takes,DELIVERY,delivery_period,where to ese how long the delivery takes
431617,BL,I have to check when will my product arrive,DELIVERY,delivery_period,I have to check when will my product arrive
218974,BL,I need help seeing how long the shipment takes,DELIVERY,delivery_period,I need help seeing how long the shipment takes
810905,BILZ,can you help me see when my article is goong to arrive?,DELIVERY,delivery_period,can you help me see when my article is goong to arrive?
638423,BCILQZ,i have got to se how long the shipment takes how to do it,DELIVERY,delivery_period,i have got to se how long the shipment takes how to do it
343316,BLQZ,i want assistance seeing howlong the shipment takes,DELIVERY,delivery_period,i want assistance seeing howlong the shipment takes
990158,BCEILM,"I am trying to find the shipping periods, can you help me?",DELIVERY,delivery_period,"I am trying to find the shipping periods, can you help me?"
171506,BL,I need help checking how long the shipment takes,DELIVERY,delivery_period,I need help checking how long the shipment takes
195492,BL,I call to see when my parcel is going to arrive,DELIVERY,delivery_period,I call to see when my parcel is going to arrive
712105,BILP,could you help me to see how soon can I expect the product?,DELIVERY,delivery_period,could you help me to see how soon can I expect the product?
245641,BL,help to see when will my purchase arrive,DELIVERY,delivery_period,help to see when will my purchase arrive
650009,BL,help me check how long it takes for the delivery to arrive,DELIVERY,delivery_period,help me check how long it takes for the delivery to arrive
246897,BL,help me see when my item is going to arrive,DELIVERY,delivery_period,help me see when my item is going to arrive
391268,BLQ,need help seeing when my shipment is gonna arrive,DELIVERY,delivery_period,need help seeing when my shipment is gonna arrive
340848,BLQW,i call to check how soon can i expect my bloody item,DELIVERY,delivery_period,i call to check how soon can i expect my bloody item
590824,BIL,where can I see how long the shipment takes?,DELIVERY,delivery_period,where can I see how long the shipment takes?
354596,BI,is it possible to check how soon can I expect the item?,DELIVERY,delivery_period,is it possible to check how soon can I expect the item?
856483,BL,I need help seeing how long it takes for my item to arrive,DELIVERY,delivery_period,I need help seeing how long it takes for my item to arrive
909373,BL,I want information about shipping period,DELIVERY,delivery_period,I want information about shipping period
214596,BCIL,"I need to see how soon can I expect my item, how to do it?",DELIVERY,delivery_period,"I need to see how soon can I expect my item, how to do it?"
572831,BILQZ,where to see whne will my product arrive,DELIVERY,delivery_period,where to see whne will my product arrive
664113,BIL,can I see how long it takes for the purchase to arrive?,DELIVERY,delivery_period,can I see how long it takes for the purchase to arrive?
959338,BLQZ,want assistanmce checking how soon can I expect the shipment,DELIVERY,delivery_period,want assistanmce checking how soon can I expect the shipment
612226,BL,I am trying to see how soon can I expect my shipment,DELIVERY,delivery_period,I am trying to see how soon can I expect my shipment
990158,BL,help me checking how soon can I expect my order,DELIVERY,delivery_period,help me checking how soon can I expect my order
990398,BL,I want to see how long the shipping takes,DELIVERY,delivery_period,I want to see how long the shipping takes
169509,BLQ,i want help to see when will my item arrive,DELIVERY,delivery_period,i want help to see when will my item arrive
527714,BL,I want assistance seeing when will my parcel arrive,DELIVERY,delivery_period,I want assistance seeing when will my parcel arrive
498853,BLQ,wanna check how soon can i expect my article,DELIVERY,delivery_period,wanna check how soon can i expect my article
585582,BL,I have to check when my product is going to arrive,DELIVERY,delivery_period,I have to check when my product is going to arrive
211656,BL,I need to see how soon can I expect my purchase,DELIVERY,delivery_period,I need to see how soon can I expect my purchase
925303,BIL,how can I check how long it takes for my parcel to arrive?,DELIVERY,delivery_period,how can I check how long it takes for my parcel to arrive?
